transaction_id,amount_sar,channel,is_night
TXN-2026-02244,13.78,atm,0
TXN-2026-02245,626.82,pos,0
TXN-2026-02246,102.03,pos,0
TXN-2026-02247,30.61,pos,0
TXN-2026-02248,18.24,pos,1
TXN-2026-02249,71.74,pos,1
TXN-2026-02250,272.05,atm,1
TXN-2026-02251,77.24,online,0
TXN-2026-02252,551.91,online,0
TXN-2026-02253,15.78,online,0
TXN-2026-02254,88.72,pos,0
TXN-2026-02255,20.03,online,0
TXN-2026-02256,139.26,online,1
TXN-2026-02257,260.93,pos,0
TXN-2026-02258,54.33,online,1
TXN-2026-02259,3.95,pos,1
TXN-2026-02260,114.29,online,0
TXN-2026-02261,152.03,atm,0
TXN-2026-02262,146.23,pos,0
TXN-2026-02263,396.6,online,0
TXN-2026-02264,24.9,pos,0
TXN-2026-02265,203.62,online,1
TXN-2026-02266,376.53,pos,0
TXN-2026-02267,10.65,pos,0
TXN-2026-02268,132.1,pos,0
TXN-2026-02269,49.16,online,0
TXN-2026-02270,81.63,pos,0
TXN-2026-02271,136.62,atm,0
TXN-2026-02272,50.17,pos,1
TXN-2026-02273,40.01,atm,0
TXN-2026-02274,93.78,online,0
TXN-2026-02275,24.42,pos,0
TXN-2026-02276,24.46,pos,0
TXN-2026-02277,203.41,online,0
TXN-2026-02278,22.68,online,0
TXN-2026-02279,200.25,online,0
TXN-2026-02280,156.82,pos,0
TXN-2026-02281,11.35,pos,0
TXN-2026-02282,39.92,atm,0
TXN-2026-02283,377.26,pos,0
TXN-2026-02284,27.73,pos,1
TXN-2026-02285,51.56,pos,0
TXN-2026-02286,156.72,online,0
TXN-2026-02287,230.46,online,0
TXN-2026-02288,66.56,pos,0
TXN-2026-02289,43.95,pos,0
TXN-2026-02290,496.13,pos,0
TXN-2026-02291,725.37,pos,0
TXN-2026-02292,291.38,pos,1
TXN-2026-02293,85668.11,atm,0
TXN-2026-02294,34.13,pos,1
TXN-2026-02295,33.23,pos,0
TXN-2026-02296,168.51,online,0
TXN-2026-02297,148.72,pos,1
TXN-2026-02298,483.92,online,1
TXN-2026-02299,196.48,pos,0
TXN-2026-02300,14.82,pos,0
TXN-2026-02301,318.09,atm,0
TXN-2026-02302,27.18,online,0
TXN-2026-02303,56.78,pos,0
TXN-2026-02304,121.54,online,0
TXN-2026-02305,987.13,atm,1
TXN-2026-02306,3758.98,pos,0
TXN-2026-02307,186.43,pos,0
TXN-2026-02308,72.25,atm,1
TXN-2026-02309,170.96,pos,0
TXN-2026-02310,261.17,online,0
TXN-2026-02311,61.26,online,0
TXN-2026-02312,776.08,online,0
TXN-2026-02313,118.64,pos,0
TXN-2026-02314,163.58,pos,0
TXN-2026-02315,200.16,online,0
TXN-2026-02316,149.29,pos,0
TXN-2026-02317,246.34,pos,0
TXN-2026-02318,42.92,pos,0
TXN-2026-02319,46.06,pos,1
TXN-2026-02320,24.04,atm,0
TXN-2026-02321,152.54,pos,0
TXN-2026-02322,229.23,atm,0
TXN-2026-02323,155.92,pos,0
TXN-2026-02324,671.42,online,0
TXN-2026-02325,89.41,pos,0
TXN-2026-02326,200.84,online,1
TXN-2026-02327,24.29,online,0
TXN-2026-02328,56.57,pos,0
TXN-2026-02329,207.4,atm,1
TXN-2026-02330,249.37,pos,0
TXN-2026-02331,63.26,online,0
TXN-2026-02332,82.61,atm,0
TXN-2026-02333,14.56,online,0
TXN-2026-02334,58.65,atm,1
TXN-2026-02335,262.03,pos,0
TXN-2026-02336,179.51,pos,1
TXN-2026-02337,164.15,pos,0
TXN-2026-02338,95.56,pos,0
TXN-2026-02339,90.78,online,0
TXN-2026-02340,40.76,pos,0
TXN-2026-02341,208.22,online,0
TXN-2026-02342,149.18,pos,0
TXN-2026-02343,162.46,pos,1
TXN-2026-02344,47.88,online,0
TXN-2026-02345,6.79,pos,0
TXN-2026-02346,335.82,online,0
TXN-2026-02347,50.67,pos,0
TXN-2026-02348,31.97,online,0
TXN-2026-02349,206.89,pos,0
TXN-2026-02350,56.24,pos,0
TXN-2026-02351,321.15,online,1
TXN-2026-02352,54253.52,online,0
TXN-2026-02353,204.44,pos,0
TXN-2026-02354,17.48,pos,0
TXN-2026-02355,385.42,pos,0
TXN-2026-02356,123.16,pos,0
TXN-2026-02357,57.79,online,0
TXN-2026-02358,106.92,online,0
TXN-2026-02359,10.68,pos,1
TXN-2026-02360,146.99,pos,0
TXN-2026-02361,26.17,online,0
TXN-2026-02362,17.76,pos,0
TXN-2026-02363,14.49,online,1
TXN-2026-02364,342.14,pos,0
TXN-2026-02365,42.3,online,1
TXN-2026-02366,567.06,pos,1
TXN-2026-02367,47.32,online,0
TXN-2026-02368,11.6,pos,1
TXN-2026-02369,23.57,pos,0
TXN-2026-02370,396.62,online,0
TXN-2026-02371,74.66,pos,0
TXN-2026-02372,46.62,pos,0
TXN-2026-02373,109.07,pos,0
TXN-2026-02374,164.37,pos,0
TXN-2026-02375,344.08,atm,0
TXN-2026-02376,511.94,online,1
TXN-2026-02377,58.46,pos,0
TXN-2026-02378,18.33,online,0
TXN-2026-02379,54.81,pos,1
TXN-2026-02380,123.02,atm,0
TXN-2026-02381,28.32,pos,0
TXN-2026-02382,28.54,online,0
TXN-2026-02383,135.99,pos,0
TXN-2026-02384,84.91,pos,0
TXN-2026-02385,93.63,pos,0
TXN-2026-02386,36.23,pos,0
TXN-2026-02387,68.27,online,0
TXN-2026-02388,29.69,pos,0
TXN-2026-02389,261.97,atm,0
TXN-2026-02390,311.78,pos,0
TXN-2026-02391,9.82,online,0
TXN-2026-02392,29.51,atm,1
TXN-2026-02393,14.94,online,1
TXN-2026-02394,41.26,online,1
TXN-2026-02395,81.44,online,0
TXN-2026-02396,15.81,pos,1
TXN-2026-02397,29.78,online,0
TXN-2026-02398,26.98,pos,0
TXN-2026-02399,115.44,pos,0
TXN-2026-02400,97.83,pos,1
TXN-2026-02401,37.86,online,0
TXN-2026-02402,111.3,pos,0
TXN-2026-02403,46.71,pos,0
TXN-2026-02404,64.98,pos,0
TXN-2026-02405,670.58,atm,0
TXN-2026-02406,449.69,pos,0
TXN-2026-02407,18.93,pos,0
TXN-2026-02408,243.64,pos,0
TXN-2026-02409,238.33,atm,0
TXN-2026-02410,22.69,atm,0
TXN-2026-02411,240.46,online,0
TXN-2026-02412,569.93,online,0
TXN-2026-02413,23.4,pos,0
TXN-2026-02414,29.93,atm,0
TXN-2026-02415,305.27,pos,0
TXN-2026-02416,124.69,pos,1
TXN-2026-02417,174.47,pos,0
TXN-2026-02418,135.46,online,0
TXN-2026-02419,143.86,online,0
TXN-2026-02420,18.32,pos,0
TXN-2026-02421,316.33,atm,1
TXN-2026-02422,366.32,pos,0
TXN-2026-02423,68.36,pos,0
TXN-2026-02424,85.44,pos,1
TXN-2026-02425,14.33,online,0
TXN-2026-02426,166.85,online,0
TXN-2026-02427,178.84,pos,0
TXN-2026-02428,83.54,online,0
TXN-2026-02429,346.97,pos,1
TXN-2026-02430,60.29,online,0
TXN-2026-02431,177.24,atm,1
TXN-2026-02432,26.48,pos,1
TXN-2026-02433,87.51,online,0
TXN-2026-02434,73.02,online,0
TXN-2026-02435,117.96,pos,0
TXN-2026-02436,57.78,atm,0
TXN-2026-02437,76.88,pos,0
TXN-2026-02438,242.56,pos,0
TXN-2026-02439,53.3,pos,0
TXN-2026-02440,13.09,pos,1
TXN-2026-02441,734.73,online,0
TXN-2026-02442,472.36,online,0
TXN-2026-02443,19.09,atm,1
TXN-2026-02444,205.95,pos,0
TXN-2026-02445,49.23,pos,0
TXN-2026-02446,123.49,pos,0
TXN-2026-02447,128.13,pos,0
TXN-2026-02448,67.95,atm,0
TXN-2026-02449,35.14,online,0
TXN-2026-02450,39.3,pos,0
TXN-2026-02451,29.98,online,1
TXN-2026-02452,33.18,online,0
TXN-2026-02453,83.05,pos,0
TXN-2026-02454,38.13,online,0
TXN-2026-02455,204.07,pos,0
TXN-2026-02456,536.3,pos,0
TXN-2026-02457,44.88,pos,1
TXN-2026-02458,119.98,pos,0
TXN-2026-02459,163.96,pos,0
TXN-2026-02460,158.6,pos,0
TXN-2026-02461,98.61,pos,0
TXN-2026-02462,219.47,online,0
TXN-2026-02463,160.56,atm,0
TXN-2026-02464,20.39,online,0
TXN-2026-02465,255.44,pos,0
TXN-2026-02466,261.06,pos,0
TXN-2026-02467,36.02,pos,0
TXN-2026-02468,94.21,pos,0
TXN-2026-02469,204.38,online,1
TXN-2026-02470,70.02,online,0
TXN-2026-02471,326.22,online,0
TXN-2026-02472,1535.55,online,0
TXN-2026-02473,35.05,pos,0
TXN-2026-02474,17.16,pos,0
TXN-2026-02475,129.62,online,0
TXN-2026-02476,213.98,pos,0
TXN-2026-02477,68.24,pos,0
TXN-2026-02478,514.87,pos,1
TXN-2026-02479,18.06,pos,0
TXN-2026-02480,206.75,pos,0
TXN-2026-02481,43.51,online,0
TXN-2026-02482,708.57,online,1
TXN-2026-02483,983.4,pos,0
TXN-2026-02484,35.87,pos,0
TXN-2026-02485,46.55,online,1
TXN-2026-02486,252.52,pos,0
TXN-2026-02487,56.57,pos,0
TXN-2026-02488,85.24,pos,0
TXN-2026-02489,92.8,pos,1
TXN-2026-02490,8.99,online,1
TXN-2026-02491,88.53,online,1
TXN-2026-02492,39.34,pos,0
TXN-2026-02493,49.81,pos,1
TXN-2026-02494,508.95,pos,0
TXN-2026-02495,19.93,pos,0
TXN-2026-02496,238.85,atm,0
TXN-2026-02497,64.41,online,0
TXN-2026-02498,64.35,pos,0
TXN-2026-02499,232.4,online,0
TXN-2026-02500,135.38,online,1
TXN-2026-02501,178.53,online,0
TXN-2026-02502,287.67,pos,0
TXN-2026-02503,60.49,pos,1
TXN-2026-02504,43.18,online,0
TXN-2026-02505,24.48,pos,0
TXN-2026-02506,33.43,atm,0
TXN-2026-02507,3099.24,online,0
TXN-2026-02508,400.86,atm,0
TXN-2026-02509,17.79,pos,0
TXN-2026-02510,18.41,online,1
TXN-2026-02511,160.49,pos,0
TXN-2026-02512,173.59,atm,0
TXN-2026-02513,173.93,pos,0
TXN-2026-02514,66.29,pos,0
TXN-2026-02515,77.44,online,0
TXN-2026-02516,133.41,pos,1
TXN-2026-02517,99.79,pos,0
TXN-2026-02518,6.28,atm,0
TXN-2026-02519,68.32,pos,1
TXN-2026-02520,32.4,online,0
TXN-2026-02521,111.08,pos,0
TXN-2026-02522,3236.7,online,0
TXN-2026-02523,139.91,online,0
TXN-2026-02524,61.79,pos,1
TXN-2026-02525,272.1,pos,0
TXN-2026-02526,160.65,online,0
TXN-2026-02527,149.02,pos,0
TXN-2026-02528,186.46,pos,1
TXN-2026-02529,1061.94,online,1
TXN-2026-02530,23.17,pos,0
TXN-2026-02531,158.91,pos,0
TXN-2026-02532,29.62,online,0
TXN-2026-02533,175.32,pos,0
TXN-2026-02534,29.89,pos,1
TXN-2026-02535,54.55,pos,1
TXN-2026-02536,63.17,online,1
TXN-2026-02537,290.32,online,0
TXN-2026-02538,271.01,online,1
TXN-2026-02539,20.19,pos,1
TXN-2026-02540,96.15,pos,0
TXN-2026-02541,38.42,pos,0
TXN-2026-02542,19.88,pos,0
TXN-2026-02543,69.38,atm,0
TXN-2026-02544,62.17,pos,1
TXN-2026-02545,1655.83,pos,0
TXN-2026-02546,151.34,pos,0
TXN-2026-02547,17.23,online,1
TXN-2026-02548,45.71,online,0
TXN-2026-02549,306.64,online,1
TXN-2026-02550,1103.38,online,0
TXN-2026-02551,13.42,pos,0
TXN-2026-02552,9.43,pos,0
TXN-2026-02553,849.93,pos,0
TXN-2026-02554,143.67,online,0
TXN-2026-02555,31.75,online,1
TXN-2026-02556,170.98,pos,0
TXN-2026-02557,3.81,online,0
TXN-2026-02558,90.38,online,0
TXN-2026-02559,133.4,online,0
TXN-2026-02560,272.91,online,1
TXN-2026-02561,26.66,online,0
TXN-2026-02562,99.77,pos,0
TXN-2026-02563,29.65,online,0
TXN-2026-02564,122.3,atm,0
TXN-2026-02565,30.74,pos,0
TXN-2026-02566,55.16,online,0
TXN-2026-02567,27.25,online,0
TXN-2026-02568,196.64,pos,1
TXN-2026-02569,252.18,online,1
TXN-2026-02570,67.93,pos,1
TXN-2026-02571,94.24,atm,1
TXN-2026-02572,15.83,online,1
TXN-2026-02573,62.83,pos,0
TXN-2026-02574,84.75,pos,0
TXN-2026-02575,2090.07,online,0
TXN-2026-02576,23.7,pos,1
TXN-2026-02577,521.66,pos,0
TXN-2026-02578,297.74,pos,0
TXN-2026-02579,126.06,pos,0
TXN-2026-02580,742.74,pos,0
TXN-2026-02581,140.69,online,0
TXN-2026-02582,143.59,atm,0
TXN-2026-02583,84.46,online,0
TXN-2026-02584,390.83,online,0
TXN-2026-02585,335.55,pos,0
TXN-2026-02586,42.49,pos,0
TXN-2026-02587,18.48,pos,0
TXN-2026-02588,70.56,online,0
TXN-2026-02589,34.47,atm,0
TXN-2026-02590,83.41,online,0
TXN-2026-02591,397.39,online,0
TXN-2026-02592,52.0,online,1
TXN-2026-02593,85.51,pos,0
TXN-2026-02594,96.51,pos,0
TXN-2026-02595,249.17,pos,1
TXN-2026-02596,6.07,pos,0
TXN-2026-02597,43.47,online,0
TXN-2026-02598,115.99,pos,0
TXN-2026-02599,379.97,online,1
TXN-2026-02600,49.88,online,0
TXN-2026-02601,9.47,pos,0
TXN-2026-02602,189.36,pos,0
TXN-2026-02603,42.0,pos,0
TXN-2026-02604,21.59,pos,0
TXN-2026-02605,42.55,online,0
TXN-2026-02606,72.14,pos,0
TXN-2026-02607,43.57,online,0
TXN-2026-02608,6.38,online,0
TXN-2026-02609,264.14,online,0
TXN-2026-02610,415.65,online,0
TXN-2026-02611,196.73,pos,0
TXN-2026-02612,22.98,pos,0
TXN-2026-02613,70.68,pos,0
TXN-2026-02614,89.32,pos,0
TXN-2026-02615,184.67,atm,0
TXN-2026-02616,200.74,online,0
TXN-2026-02617,37.3,pos,0
TXN-2026-02618,99.32,pos,0
TXN-2026-02619,155.83,pos,1
TXN-2026-02620,516.45,online,0
TXN-2026-02621,209.64,online,0
TXN-2026-02622,232.03,online,0
TXN-2026-02623,99.54,atm,1
TXN-2026-02624,489.09,pos,1
TXN-2026-02625,147.19,pos,0
TXN-2026-02626,32.03,pos,0
TXN-2026-02627,484.95,pos,0
TXN-2026-02628,207.99,atm,0
TXN-2026-02629,52.9,online,0
TXN-2026-02630,50.63,online,1
TXN-2026-02631,128.5,pos,0
TXN-2026-02632,156.93,pos,0
TXN-2026-02633,114.06,pos,0
TXN-2026-02634,130.79,pos,0
TXN-2026-02635,692.25,online,0
TXN-2026-02636,325.66,pos,0
TXN-2026-02637,113.16,online,0
TXN-2026-02638,278.54,online,0
TXN-2026-02639,26.07,pos,0
TXN-2026-02640,145.11,online,1
TXN-2026-02641,789.32,pos,0
TXN-2026-02642,69.29,online,0
TXN-2026-02643,32.55,online,0
TXN-2026-02644,41.16,atm,0
TXN-2026-02645,24.35,pos,1
TXN-2026-02646,35.1,pos,1
TXN-2026-02647,57.71,pos,0
TXN-2026-02648,16.67,pos,0
TXN-2026-02649,91.72,online,0
TXN-2026-02650,265.8,atm,1
TXN-2026-02651,30.29,pos,0
TXN-2026-02652,557.32,pos,0
TXN-2026-02653,166.16,pos,0
TXN-2026-02654,310.04,pos,1
TXN-2026-02655,40.88,pos,0
TXN-2026-02656,250.99,pos,0
TXN-2026-02657,24.28,online,0
TXN-2026-02658,261.99,pos,1
TXN-2026-02659,110.63,pos,0
TXN-2026-02660,174.85,online,1
TXN-2026-02661,21.96,pos,0
TXN-2026-02662,30.75,online,0
TXN-2026-02663,184.32,online,1
TXN-2026-02664,28.85,online,1
TXN-2026-02665,156.94,pos,0
TXN-2026-02666,17.45,pos,0
TXN-2026-02667,249.09,online,0
TXN-2026-02668,20.51,online,0
TXN-2026-02669,174.65,pos,0
TXN-2026-02670,190.71,pos,0
TXN-2026-02671,39.01,pos,0
TXN-2026-02672,180.99,pos,0
TXN-2026-02673,123.04,online,0
TXN-2026-02674,47.15,pos,0
TXN-2026-02675,26.84,pos,0
TXN-2026-02676,8.54,online,0
TXN-2026-02677,136.95,pos,0
TXN-2026-02678,13.77,online,0
TXN-2026-02679,100.93,online,0
TXN-2026-02680,65.62,pos,0
TXN-2026-02681,203.36,online,0
TXN-2026-02682,62.65,online,0
TXN-2026-02683,60.62,pos,0
TXN-2026-02684,216.64,pos,0
TXN-2026-02685,134.57,pos,0
TXN-2026-02686,131.55,atm,1
TXN-2026-02687,158.08,online,0
TXN-2026-02688,14.26,pos,1
TXN-2026-02689,223.22,online,0
TXN-2026-02690,187.72,pos,0
TXN-2026-02691,26.58,online,0
TXN-2026-02692,67.16,online,0
TXN-2026-02693,85.87,pos,1
TXN-2026-02694,76.6,online,0
TXN-2026-02695,134.37,online,0
TXN-2026-02696,501.52,online,0
TXN-2026-02697,329.68,pos,0
TXN-2026-02698,18.64,online,1
TXN-2026-02699,189.9,atm,0
TXN-2026-02700,443.51,pos,1
TXN-2026-02701,143.19,pos,1
TXN-2026-02702,333.34,pos,0
TXN-2026-02703,1006.99,online,0
TXN-2026-02704,307.49,online,0
TXN-2026-02705,121.41,pos,0
TXN-2026-02706,315.48,online,1
TXN-2026-02707,107.11,pos,0
TXN-2026-02708,92.64,online,0
TXN-2026-02709,59.05,pos,1
TXN-2026-02710,587.63,pos,0
TXN-2026-02711,33.71,pos,0
TXN-2026-02712,566.14,pos,0
TXN-2026-02713,164.0,online,1
TXN-2026-02714,16.79,online,0
TXN-2026-02715,139.94,pos,0
TXN-2026-02716,7.24,pos,0
TXN-2026-02717,190.68,pos,0
TXN-2026-02718,260.42,online,0
TXN-2026-02719,44.22,online,0
TXN-2026-02720,104.4,pos,0
TXN-2026-02721,939.16,online,1
TXN-2026-02722,49.06,pos,0
TXN-2026-02723,25.26,atm,0
TXN-2026-02724,532.72,atm,1
TXN-2026-02725,948.71,online,0
TXN-2026-02726,90.42,atm,1
TXN-2026-02727,303.01,online,0
TXN-2026-02728,450.24,online,0
TXN-2026-02729,36.93,online,0
TXN-2026-02730,69238.21,pos,0
TXN-2026-02731,394.28,pos,0
TXN-2026-02732,679.95,pos,0
TXN-2026-02733,176.88,online,0
TXN-2026-02734,31.32,pos,0
TXN-2026-02735,976.99,pos,0
TXN-2026-02736,47.6,pos,0
TXN-2026-02737,60.21,pos,0
TXN-2026-02738,135.75,online,0
TXN-2026-02739,581.14,atm,0
TXN-2026-02740,250.83,online,0
TXN-2026-02741,148.09,online,0
TXN-2026-02742,156.95,online,0
TXN-2026-02743,94.84,pos,0
TXN-2026-02744,175.87,pos,1
TXN-2026-02745,4.33,online,0
TXN-2026-02746,63.06,pos,0
TXN-2026-02747,120.25,pos,1
TXN-2026-02748,22.62,online,0
TXN-2026-02749,143.11,pos,0
TXN-2026-02750,70.43,pos,0
TXN-2026-02751,739.94,pos,0
TXN-2026-02752,594.44,pos,0
TXN-2026-02753,51.47,pos,0
TXN-2026-02754,75.11,pos,0
TXN-2026-02755,82.37,online,0
TXN-2026-02756,52.35,online,0
TXN-2026-02757,113.75,pos,0
TXN-2026-02758,36.24,online,0
TXN-2026-02759,23.18,pos,0
TXN-2026-02760,190.04,pos,0
TXN-2026-02761,191.6,pos,0
TXN-2026-02762,34.29,online,1
TXN-2026-02763,263.6,pos,0
TXN-2026-02764,42.19,online,0
TXN-2026-02765,121.97,online,0
TXN-2026-02766,240.91,pos,0
TXN-2026-02767,86.46,online,0
TXN-2026-02768,155.35,atm,0
TXN-2026-02769,48.44,pos,0
TXN-2026-02770,71.11,pos,1
TXN-2026-02771,70.31,online,0
TXN-2026-02772,36.75,online,1
TXN-2026-02773,72.81,pos,0
TXN-2026-02774,14.04,pos,0
TXN-2026-02775,49.93,pos,1
TXN-2026-02776,63.95,pos,0
TXN-2026-02777,66.19,pos,1
TXN-2026-02778,67.37,atm,0
TXN-2026-02779,83.59,online,0
TXN-2026-02780,160.02,pos,0
TXN-2026-02781,257.09,online,0
TXN-2026-02782,41.28,online,0
TXN-2026-02783,21.25,pos,0
TXN-2026-02784,25.78,pos,0
TXN-2026-02785,50.17,pos,0
TXN-2026-02786,59.01,online,0
TXN-2026-02787,35.73,pos,0
TXN-2026-02788,19.0,atm,0
TXN-2026-02789,52.07,pos,0
TXN-2026-02790,111.91,pos,0
TXN-2026-02791,183.83,pos,1
TXN-2026-02792,46.11,pos,0
TXN-2026-02793,54.84,online,0
TXN-2026-02794,29.61,atm,0
TXN-2026-02795,86.68,pos,1
TXN-2026-02796,32.52,atm,0
TXN-2026-02797,179.07,online,0
TXN-2026-02798,10.56,pos,0
TXN-2026-02799,58.47,online,0
TXN-2026-02800,129.2,pos,0
TXN-2026-02801,112.24,online,1
TXN-2026-02802,2279.34,pos,1
TXN-2026-02803,136.97,online,0
TXN-2026-02804,26.98,pos,0
TXN-2026-02805,80.27,online,1
TXN-2026-02806,10.68,online,0
TXN-2026-02807,81.72,pos,0
TXN-2026-02808,33.13,pos,0
TXN-2026-02809,270.01,pos,0
TXN-2026-02810,46.55,online,0
TXN-2026-02811,78.25,pos,1
TXN-2026-02812,41.99,online,0
TXN-2026-02813,725.33,pos,0
TXN-2026-02814,61.22,pos,0
TXN-2026-02815,811.65,pos,0
TXN-2026-02816,239.12,pos,0
TXN-2026-02817,160.53,online,0
TXN-2026-02818,140.12,atm,0
TXN-2026-02819,144.4,pos,1
TXN-2026-02820,8.91,pos,0
TXN-2026-02821,64.41,pos,1
TXN-2026-02822,248.19,online,0
TXN-2026-02823,84.89,pos,0
TXN-2026-02824,16.67,online,0
TXN-2026-02825,84.53,atm,0
TXN-2026-02826,695.71,pos,0
TXN-2026-02827,401.93,online,0
TXN-2026-02828,83.56,pos,0
TXN-2026-02829,281.95,pos,0
TXN-2026-02830,57.99,pos,0
TXN-2026-02831,11.65,pos,0
TXN-2026-02832,29.68,pos,0
TXN-2026-02833,587.26,pos,0
TXN-2026-02834,64.79,pos,0
TXN-2026-02835,67.22,pos,0
TXN-2026-02836,62.82,online,0
TXN-2026-02837,884.45,atm,0
TXN-2026-02838,633.43,pos,0
TXN-2026-02839,1290.18,pos,1
TXN-2026-02840,74.38,pos,0
TXN-2026-02841,128.35,online,1
TXN-2026-02842,14.59,online,0
TXN-2026-02843,529.71,pos,1
TXN-2026-02844,22.17,pos,0
TXN-2026-02845,116.76,pos,1
TXN-2026-02846,24.12,pos,0
TXN-2026-02847,44.41,atm,0
TXN-2026-02848,32.96,online,0
TXN-2026-02849,43.4,pos,0
TXN-2026-02850,47.14,pos,1
TXN-2026-02851,46.62,pos,0
TXN-2026-02852,244.69,pos,1
TXN-2026-02853,128772.16,online,0
TXN-2026-02854,117.29,pos,0
TXN-2026-02855,388.21,pos,0
TXN-2026-02856,48.63,pos,1
TXN-2026-02857,38.03,online,0
TXN-2026-02858,68.26,online,0
TXN-2026-02859,370.8,pos,0
TXN-2026-02860,113.63,pos,0
TXN-2026-02861,47.59,pos,1
TXN-2026-02862,160.88,atm,0
TXN-2026-02863,23.98,pos,0
TXN-2026-02864,203.9,pos,0
TXN-2026-02865,146.98,pos,1
TXN-2026-02866,62.22,online,0
TXN-2026-02867,32.91,pos,0
TXN-2026-02868,31.06,pos,0
TXN-2026-02869,171.02,online,0
TXN-2026-02870,393.38,online,0
TXN-2026-02871,41.9,online,0
TXN-2026-02872,156.03,online,1
TXN-2026-02873,7.36,pos,1
TXN-2026-02874,44.63,pos,0
TXN-2026-02875,86.72,atm,0
TXN-2026-02876,30.22,pos,0
TXN-2026-02877,29.26,online,0
TXN-2026-02878,40.39,online,0
TXN-2026-02879,127.82,pos,0
TXN-2026-02880,71.89,pos,0
TXN-2026-02881,6.14,online,0
TXN-2026-02882,7.07,online,1
TXN-2026-02883,43.46,online,0
TXN-2026-02884,155.9,pos,0
TXN-2026-02885,3.33,pos,0
TXN-2026-02886,49.42,pos,0
TXN-2026-02887,47.87,pos,0
TXN-2026-02888,476.28,pos,0
TXN-2026-02889,56.71,atm,1
TXN-2026-02890,142.53,online,0
TXN-2026-02891,106.65,online,0
TXN-2026-02892,6.98,pos,0
TXN-2026-02893,226.3,pos,1
TXN-2026-02894,116.57,atm,0
TXN-2026-02895,165.66,pos,0
TXN-2026-02896,10011.46,pos,0
TXN-2026-02897,7.38,pos,0
TXN-2026-02898,713.11,online,1
TXN-2026-02899,63.76,online,0
TXN-2026-02900,127.08,pos,0
TXN-2026-02901,85.23,online,0
TXN-2026-02902,54.1,pos,0
TXN-2026-02903,45.43,pos,1
TXN-2026-02904,133.67,online,0
TXN-2026-02905,14.58,online,0
TXN-2026-02906,221.56,online,1
TXN-2026-02907,54.63,online,0
TXN-2026-02908,23.19,online,0
TXN-2026-02909,52.46,online,0
TXN-2026-02910,406.9,online,0
TXN-2026-02911,47.35,online,0
TXN-2026-02912,138.4,atm,0
TXN-2026-02913,37.44,atm,0
TXN-2026-02914,223.52,pos,1
TXN-2026-02915,204.92,online,0
TXN-2026-02916,827.44,pos,0
TXN-2026-02917,72.92,pos,0
TXN-2026-02918,200.82,online,1
TXN-2026-02919,101.26,pos,0
TXN-2026-02920,147009.96,pos,1
TXN-2026-02921,37.99,online,0
TXN-2026-02922,220.08,pos,1
TXN-2026-02923,71.26,pos,0
TXN-2026-02924,83.34,atm,0
TXN-2026-02925,100.49,pos,0
TXN-2026-02926,121.84,pos,1
TXN-2026-02927,78.3,pos,0
TXN-2026-02928,116.47,pos,0
TXN-2026-02929,598.09,online,0
TXN-2026-02930,293.69,online,1
TXN-2026-02931,255.44,pos,0
TXN-2026-02932,80406.68,online,0
TXN-2026-02933,30.97,pos,0
TXN-2026-02934,283.26,pos,0
TXN-2026-02935,257.56,online,1
TXN-2026-02936,527.0,online,1
TXN-2026-02937,43.61,online,0
TXN-2026-02938,68.34,pos,0
TXN-2026-02939,12.59,pos,1
TXN-2026-02940,56.21,pos,1
TXN-2026-02941,297.64,pos,0
TXN-2026-02942,51.43,online,0
TXN-2026-02943,194.14,pos,0
TXN-2026-02944,71.62,online,0
TXN-2026-02945,132.8,pos,0
TXN-2026-02946,22.71,pos,0
TXN-2026-02947,99.71,pos,0
TXN-2026-02948,2.49,pos,0
TXN-2026-02949,71.93,online,0
TXN-2026-02950,12.72,pos,0
TXN-2026-02951,382.68,pos,0
TXN-2026-02952,228.81,online,0
TXN-2026-02953,157.59,online,0
TXN-2026-02954,558.47,pos,0
TXN-2026-02955,28.83,pos,1
TXN-2026-02956,732.77,online,0
TXN-2026-02957,275.51,atm,0
TXN-2026-02958,67.77,online,1
TXN-2026-02959,351.69,pos,0
TXN-2026-02960,23.87,atm,1
TXN-2026-02961,33.47,pos,0
TXN-2026-02962,43.37,pos,0
TXN-2026-02963,47.71,online,0
TXN-2026-02964,25.33,pos,0
TXN-2026-02965,390.61,pos,0
TXN-2026-02966,65.98,pos,1
TXN-2026-02967,137.42,pos,1
TXN-2026-02968,45.4,online,0
TXN-2026-02969,10.13,online,0
TXN-2026-02970,124.47,pos,0
TXN-2026-02971,9.07,pos,0
TXN-2026-02972,82.9,atm,0
TXN-2026-02973,17.43,online,0
TXN-2026-02974,977.24,pos,0
TXN-2026-02975,268.71,atm,0
TXN-2026-02976,102.2,online,0
TXN-2026-02977,410.12,pos,0
TXN-2026-02978,32.6,pos,0
TXN-2026-02979,172.81,pos,0
TXN-2026-02980,114.41,online,1
TXN-2026-02981,123.57,pos,0
TXN-2026-02982,414.4,pos,0
TXN-2026-02983,216.8,pos,0
TXN-2026-02984,127.29,atm,0
TXN-2026-02985,12.36,pos,0
TXN-2026-02986,28.44,atm,0
TXN-2026-02987,77.69,atm,0
TXN-2026-02988,100.69,pos,1
TXN-2026-02989,23.19,pos,0
TXN-2026-02990,1626.22,pos,0
TXN-2026-02991,555.39,atm,0
